MFG,Class,Description,Material,Material Brand,Product Name,Style,Filter,Coating,Coating Brand,Right OPC,Left OPC,Diameter,Sph / Base,Cyl / Add,Frnt Rad,Bck Rad,C Thk,E Thk,LRP In,LRP Down,d Index,N Ref,e Index,Abbe,Density,PRP Out,PRP Up,Seg Wd,Seg Thk,Int Ht,Slab,Car Rad,Bwl Diam,Ver Diam,Dia Diam,Seg Sep,Up Add,Special,Cat Code,Filter Brand,DRP In,DRP Up,NRP In,NRP Up,Hor Diam,Nom Diam,Obj Clear,Obj Rad
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404282914,5404282906,72,4.00,2.75,134.180,88.330,14.7,16.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404282930,5404282922,72,4.00,3.00,134.180,88.330,14.7,16.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404282955,5404282948,72,5.00,1.00,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404282971,5404282963,72,5.00,1.25,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404282997,5404282989,72,5.00,1.50,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283011,5404283003,72,5.00,1.75,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283037,5404283029,72,5.00,2.00,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283052,5404283045,72,5.00,2.25,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283078,5404283060,72,5.00,2.50,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283094,5404283086,72,5.00,2.75,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283110,5404283102,72,5.00,3.00,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283136,5404283128,72,6.10,1.00,87.460,88.330,13.2,12.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283151,5404283144,72,6.10,1.25,87.460,88.330,13.2,12.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283177,5404283169,72,6.10,1.50,87.460,88.330,13.2,12.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283193,5404283185,72,6.10,1.75,87.460,88.330,13.2,12.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283219,5404283201,72,6.10,2.00,87.460,88.330,13.2,12.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283235,5404283227,72,6.10,2.25,87.460,88.330,13.2,12.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283250,5404283243,72,6.10,2.50,87.460,88.330,13.2,12.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283276,5404283268,72,6.10,2.75,87.460,88.330,13.2,12.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283292,5404283284,72,6.10,3.00,87.460,88.330,13.2,12.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283318,5404283300,72,7.50,1.00,73.000,88.330,13.9,11.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283334,5404283326,72,7.50,1.25,73.000,88.330,13.9,11.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283359,5404283342,72,7.50,1.50,73.000,88.330,13.9,11.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283375,5404283367,72,7.50,1.75,73.000,88.330,13.9,11.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283391,5404283383,72,7.50,2.00,73.000,88.330,13.9,11.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283417,5404283409,72,7.50,2.25,73.000,88.330,13.9,11.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283433,5404283425,72,7.50,2.50,73.000,88.330,13.9,11.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283458,5404283441,72,7.50,2.75,73.000,88.330,13.9,11.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X GRAY,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT GRY3,SR,ZEISS HARD,5404283474,5404283466,72,7.50,3.00,73.000,88.330,13.9,11.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K79,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283490,5404283482,72,2.00,1.00,270.410,176.670,16.0,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283516,5404283508,72,2.00,1.25,270.410,176.670,16.0,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283532,5404283524,72,2.00,1.50,270.410,176.670,16.0,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283557,5404283540,72,2.00,1.75,270.410,176.670,16.0,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283573,5404283565,72,2.00,2.00,270.410,176.670,16.0,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283599,5404283581,72,2.00,2.25,270.410,176.670,16.0,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283615,5404283607,72,2.00,2.50,270.410,176.670,16.0,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283631,5404283623,72,2.00,2.75,270.410,176.670,16.0,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283656,5404283649,72,2.00,3.00,270.410,176.670,16.0,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283672,5404283664,72,3.00,1.00,179.050,176.670,17.5,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283698,5404283680,72,3.00,1.25,179.050,176.670,17.5,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283714,5404283706,72,3.00,1.50,179.050,176.670,17.5,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283730,5404283722,72,3.00,1.75,179.050,176.670,17.5,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283755,5404283748,72,3.00,2.00,179.050,176.670,17.5,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283771,5404283763,72,3.00,2.25,179.050,176.670,17.5,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283797,5404283789,72,3.00,2.50,179.050,176.670,17.5,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283813,5404283805,72,3.00,2.75,179.050,176.670,17.5,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283839,5404283821,72,3.00,3.00,179.050,176.670,17.5,17.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283854,5404283847,72,4.00,1.00,134.180,88.330,14.7,16.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283870,5404283862,72,4.00,1.25,134.180,88.330,14.7,16.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283896,5404283888,72,4.00,1.50,134.180,88.330,14.7,16.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283912,5404283904,72,4.00,1.75,134.180,88.330,14.7,16.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283938,5404283920,72,4.00,2.00,134.180,88.330,14.7,16.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283953,5404283946,72,4.00,2.25,134.180,88.330,14.7,16.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283979,5404283961,72,4.00,2.50,134.180,88.330,14.7,16.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404283995,5404283987,72,4.00,2.75,134.180,88.330,14.7,16.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404284019,5404284001,72,4.00,3.00,134.180,88.330,14.7,16.0,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404284035,5404284027,72,5.00,1.00,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404284050,5404284043,72,5.00,1.25,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404284076,5404284068,72,5.00,1.50,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404284092,5404284084,72,5.00,1.75,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404284118,5404284100,72,5.00,2.00,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404284134,5404284126,72,5.00,2.25,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404284159,5404284142,72,5.00,2.50,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404284175,5404284167,72,5.00,2.75,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404284191,5404284183,72,5.00,3.00,107.720,88.330,15.0,15.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
ZSS,SFN,ZEISS GT2 1.50 PHOTOFUSION X BROWN,PL,ADC,ZEISS GT2,PR AS,UVRI HEV PHOT BRN3,SR,ZEISS HARD,5404284217,5404284209,72,6.10,1.00,87.460,88.330,13.2,12.5,2.5,-4.0,1.497,ND,1.499,57,1.27,0.0,-4.0,,,,,,,68,,,,,K80,PHOTOFUSION X,0.0,8.0,2.5,12.0,68,72,,
